Unnamed: 0,Sales_ID,Product_Category,Sales_Amount,Discount,Sales_Region,Date_of_Sale,Customer_Age,Customer_Gender,Sales_Representative
67775,7aea9c66-0a63-41a6-9e73-b05f1fad46c2,Pet Supplies,772.94,15.39,South Joshuafurt,2024-08-05,22.0,Female,Vanessa Burgess
58534,ef4af079-6e51-4412-8851-a1aaba773452,Movies,286.42,30.82,New Howard,2024-09-04,31.0,Female,Rickey Elliott
46441,c7cec76a-4f99-47ba-bf5a-82000fe773c0,Furniture,,,East Curtisville,2024-06-23,,,Daniel Chavez
69600,e24de7f5-3380-4d82-8028-149a6be02dc9,Tools,124.91,17.53,Oneillburgh,2024-08-31,52.0,Other,Jason Butler
31796,a0d6c8da-6b19-4a5c-95c8-5bc463d8e7f9,Electronics,541.98,40.24,Melissaland,2024-06-11,66.0,Male,Shannon Henderson
25023,e4585551-57f9-4e7a-a09b-ca7e40e81a4f,Furniture,686.78,20.99,Port Sheila,2024-03-02,29.0,Male,Paul Turner
60537,f1f4733c-73c8-472b-a419-425f298ef932,Tools,454.78,47.41,West Tracy,2024-06-06,56.0,Female,Geoffrey Brown
41654,04d6121a-bd62-4348-87c9-780f76e7d399,Garden,309.1,6.44,Jacksonfort,2024-05-25,19.0,Male,Terri Griffin
87401,4b524c07-eed4-44bc-94f0-136091ae57c5,Software,800.75,36.6,Jacquelineton,2024-08-08,61.0,Female,Dalton Lopez
58913,0693ea75-6906-4df2-8dd2-8daf7b175d26,DIY,453.77,21.47,North Jaredfort,2024-01-12,50.0,Female,Erika Castro
75270,46ee32aa-919e-4fdd-ab48-785b218f89dd,Beauty,956.67,24.86,Williamchester,2024-03-26,29.0,Female,Lonnie Russell
56619,ebf5b8ac-2cdd-4980-81dd-938073949c06,Jewelry,463.37,9.75,West Brian,2024-01-17,62.0,Male,Shelly Nichols
73814,139dd6c8-6f9e-49d0-a131-e242cca9c706,Automotive,992.96,9.67,Smithville,2024-07-31,37.0,Male,Jodi Dixon
5540,2a23674b-6462-4cb9-ab14-c4c22036d54f,Movies,,,South Josephstad,2024-08-03,,,Phillip Phillips
30469,3f18321d-15f8-4eb2-adea-98c1a047cfbf,Books,,,Justinport,2024-08-28,,,Steven Fletcher
74273,8390df3c-e1de-4701-8371-07bd9f942c0e,Clothing,102.26,43.09,East Danielle,2024-01-16,36.0,Male,Theresa Lindsey
82499,497d12e3-e124-48fc-8e51-ed2e99224130,Software,252.37,25.95,Mooreview,2024-01-14,30.0,Female,Elizabeth Duncan
89776,788f8bda-ec13-4074-8b56-537727b7811b,Automotive,598.96,28.85,Angelaberg,2024-01-19,23.0,Male,Angelica Berry
99505,9c9248a0-c7bd-47c8-be5d-e8172971ba66,Personal Care,286.05,2.03,Nguyenborough,2024-08-12,44.0,Other,Tony Hughes
74858,fe83abe8-e9f1-4ca9-b946-2fff8a255adb,Outdoor,499.69,36.12,South Nicholasburgh,2024-07-08,32.0,Female,Joseph Stewart
71575,d3e081ba-26f5-4602-b12c-4a9552027155,Outdoor,737.54,20.55,Jillton,2024-07-22,19.0,Other,Donna Coleman
35741,0daf23d6-5497-4fa6-822e-d5a609eb56cc,Books,208.23,28.64,Mariafort,2024-07-25,59.0,Other,Tammy Phelps
32426,70431af1-9953-4ebe-908a-fe9dbaadbc2d,Health,,,Hernandezmouth,2024-09-03,,,Jose Zimmerman
85847,68a71a40-ff64-4036-95c2-b1ad2476885d,Office Supplies,282.16,48.47,Lake Heather,2024-08-05,30.0,Female,Mario Ferguson
63154,f1c51575-6277-43b9-a84b-8d1de094f508,Electronics,784.13,9.7,Michellechester,2024-03-10,46.0,Female,Francisco Garcia
13506,b169220d-9b7c-4bf3-8d75-a4f7a515285a,Health,240.08,9.95,West Dale,2024-06-30,24.0,Female,Christian Hicks
75617,7713100d-abbc-4517-94f2-55b18f26b86c,Books,733.05,38.86,Millermouth,2024-01-03,36.0,Female,Christopher Long
93243,fa651b70-64e5-4fba-b956-49f1a87ed5a3,Music,349.62,1.18,Port Michaelhaven,2024-06-12,50.0,Other,Connor Gonzales
18063,acdd04df-77bf-4f50-82c7-87c1c8b89267,Baby Products,517.14,23.07,Robinsonland,2024-08-04,28.0,Other,Shannon Reed
67724,7ed78cda-9fb8-4eb7-a1d6-fa557aeed58f,Books,416.92,27.65,Kathyfurt,2024-02-02,22.0,Other,Joseph Nelson
15865,804bf2c2-d89a-42ff-80f8-2301adc9d46f,Music,761.87,34.39,East Pamelatown,2024-02-29,19.0,Female,Michael Villegas
6804,6f379a97-9922-40ee-bd3d-724cbac3d52a,Software,596.45,5.16,Michellechester,2024-06-01,22.0,Other,Jonathan Graves
90354,ead60ac0-8907-4b67-a76b-329530652232,Beauty,198.44,2.54,West Kenneth,2024-01-18,63.0,Female,Douglas Powell
51130,94a1be6d-83f6-4fe2-8026-bb608a926fc2,DIY,908.32,5.91,Jimenezfort,2024-03-05,23.0,Male,Crystal Saunders
65189,170444af-b583-43e7-ac22-3ced12e092ba,Beauty,175.94,26.72,West Williamberg,2024-03-25,58.0,Male,Destiny Rush
70145,d2739ea3-49b6-41e5-836b-9cd1747c8fac,Outdoor,678.26,46.02,Brianport,2024-01-05,47.0,Male,Gabriel Rivas
9293,c3c6760d-8f78-4ecd-a499-e7fdbaee0c94,Movies,856.05,30.28,Coxmouth,2024-07-06,44.0,Other,Linda Lam
86712,7c9bd42f-a3c8-417e-bf2d-b5f5c6caaf12,Music,,,Steeleland,2024-03-16,,,Erika Campbell
22915,856f3737-c8e3-414a-a817-f0442d6e5ee6,Toys,388.63,4.0,Millerfort,2024-03-04,55.0,Female,Laura Sandoval
30174,aaa213ad-0e9a-4e19-80eb-864cbab6e5b3,Health,190.94,2.34,Lake Cindy,2024-04-27,26.0,Female,Amanda Arnold
87008,0176284a-286d-47d4-a9d0-6e4f65e7690b,Books,175.13,29.9,Brookeview,2024-02-09,24.0,Other,Michael Baldwin
44418,0d137732-c402-49ac-b8ba-6ef3eeed892f,Office Supplies,731.93,34.53,New Thomashaven,2024-07-31,45.0,Female,Dr. Mitchell Brown
19823,79f91a5f-1a96-473d-8c9b-83f889f9271b,Software,589.19,32.09,Lake Josephchester,2024-05-10,63.0,Male,Dr. Justin Tran
25584,9c931438-b034-4c31-8f51-7717f59bab89,Music,484.39,3.86,Nicoleton,2024-06-06,65.0,Male,Monica Mcdonald
65541,59f0de5c-ac98-4f60-b72e-2e5a585c9bee,Jewelry,707.26,20.36,South Dannyhaven,2024-01-23,26.0,Male,Dennis Guzman
60701,d06c8e77-4fba-4113-86be-6317d6a16014,Software,821.86,9.53,North Jeffreyborough,2024-07-18,32.0,Female,Christopher Carroll
40474,7627399e-3b83-4813-8459-a6868a1d212d,Beauty,601.05,19.01,Caseborough,2024-07-18,49.0,Male,Hannah Smith
48740,6918d537-ef57-42ae-ac09-3e02ec468dac,Automotive,593.71,26.38,Loweryside,2024-05-16,38.0,Female,Keith Figueroa
54188,149964c2-3373-454a-8a54-fc70daf2018b,Furniture,943.18,28.77,Kimberlyville,2024-07-01,62.0,Male,Lisa Patterson
87738,d2d80b62-d956-4c8d-bae7-4661d9edf262,Groceries,161.13,49.19,Julialand,2024-05-25,35.0,Female,Andrea Phillips
71265,f9cd26b5-94f0-4337-ae42-1ef7ba8ee2cf,Groceries,437.09,26.52,Goldenmouth,2024-04-27,49.0,Other,Miranda Brown
78111,bd8594e0-4c79-4961-b9bc-a5842f86223c,Beauty,852.94,12.2,Lake Charles,2024-08-11,52.0,Male,Timothy Marshall
68717,fce219c8-04fb-4351-ae58-e39a90b80a52,Personal Care,,,Morrisburgh,2024-07-11,,,Julian Ross
95065,fb79ee56-0f40-456e-b744-e5e372716445,Music,352.63,17.34,Lake Jenniferstad,2024-05-02,60.0,Male,Christian Cox
21795,1a0589bb-6232-4db0-86b8-25a9719382dc,Personal Care,682.27,32.35,Hernandezland,2024-05-14,69.0,Other,Christopher Jones
65307,d7c2729b-8cfa-4551-b21e-3f1ff86f5ea5,Toys,161.47,35.29,Karinafurt,2024-02-18,41.0,Female,Shelly Graham
12524,20ee86f4-c62a-4951-9f4e-de132c2e054e,Health,,,Carlaburgh,2024-05-27,,,Michael Williams
21351,27b6e990-d04b-43d3-8793-9e823cac93d3,Toys,681.34,29.49,Hoffmanfurt,2024-06-29,47.0,Other,Samuel Grant
65770,a88b74f4-1dd0-4302-849d-2d66360512ca,Garden,315.89,23.88,Port Courtney,2024-03-24,64.0,Other,Ruth House
22199,91eecf22-fc59-48bb-9d89-8e5c6d0f0841,Office Supplies,849.49,7.52,North Scottborough,2024-03-28,19.0,Other,Alexander Gregory
1747,d5370c5a-88f5-4bfb-a67a-673ea6e6481f,Toys,500.12,22.42,Floresport,2024-09-07,67.0,Other,Scott Graham
77381,9bc7b414-7cb5-4c19-8e3e-70650e047f8c,Beauty,913.5,31.21,Garzatown,2024-08-04,23.0,Other,Mary Cruz
89961,47b3f442-5ace-473d-b0ca-843f7a1f9af5,Home & Kitchen,843.61,23.77,Jonesshire,2024-01-10,50.0,Female,Vanessa Greene
33943,a00ec649-d1ce-4096-9e66-c4c90c011528,Jewelry,372.88,36.75,Gregoryside,2024-05-09,42.0,Other,Victoria Wagner
99925,65958bd8-3032-4487-95d7-c7f51819c697,Pet Supplies,907.85,25.45,Loribury,2024-02-27,21.0,Male,William Gonzales
43768,ac95c4c1-5d72-4bac-b28d-62f81b6c7816,Toys,714.14,13.8,Port Jesse,2024-03-14,58.0,Male,Jared Whitehead
22541,d08ff365-4920-4b5f-99db-ab2a18a25670,Baby Products,491.45,12.72,Port Nancyport,2024-05-27,57.0,Female,George Aguilar MD
1956,641d3e4f-b2be-4e28-a0ce-d06b6c7c0851,Personal Care,372.33,47.44,Lake Cody,2024-02-14,29.0,Other,Margaret Martin
6000,beb1a935-ad6e-441a-8afa-8ba5e14ce0c1,Groceries,879.69,30.23,North Wesley,2024-02-16,50.0,Female,Danny Collins
99268,a47e356d-043b-4845-8e6a-250c794511df,Toys,957.98,36.64,South Nicolechester,2024-09-05,26.0,Male,Russell Malone
42699,db4e3bab-dc7b-4f1e-aa71-513fd536b9ce,Books,831.17,49.27,Briggsmouth,2024-03-21,41.0,Other,Kevin Rivers
21973,18ac20d6-4e69-4ad7-80fb-c4d37d9851bd,Electronics,940.92,13.24,Deborahbury,2024-02-16,43.0,Other,Amber Larsen
54724,200468ac-9d6b-4c19-9d2c-39ef727920f1,Sports,631.61,21.71,New Stevemouth,2024-03-04,62.0,Male,Elizabeth Woods
87126,0aac90ae-0cd2-4840-9133-50a8e7032213,Automotive,944.29,6.49,Ortizville,2024-04-05,61.0,Female,Sara Smith
78721,d9c2daeb-2dac-4a53-b4ff-4ca27b11afb5,Outdoor,114.92,14.19,Port Jonhaven,2024-08-16,23.0,Male,Charles Harrell
65833,d26ced46-47a0-4f7b-8bc8-ab8f011f8c8e,Clothing,333.44,30.65,Tonyton,2024-05-21,51.0,Female,Heather Everett
9753,e4714a1e-6e8c-4726-b628-59d16df3d6c4,Clothing,,,New Autumn,2024-08-23,,,Matthew Moore
38670,4fcb2ce0-7520-48d7-ae00-538e8e1b6950,Pet Supplies,143.23,6.48,Reillytown,2024-08-26,24.0,Female,Craig Bruce
77676,d9abb4d6-9034-441a-9d9d-0c1434a8887e,Movies,209.75,8.36,Perezville,2024-04-30,33.0,Female,Ralph Patterson
68733,0b460438-0d50-4c60-ac91-4f6cb471790d,Sports,502.3,33.7,North Kellymouth,2024-05-06,19.0,Other,Richard Smith
51073,13d045d4-32b5-4695-b303-7fecc0ec2ab3,Toys,738.49,29.77,Millerborough,2024-09-06,40.0,Other,Cameron Fuller
17840,10a39f22-224e-4bb2-bce5-d549ddacbf08,Garden,332.12,9.29,East Andrew,2024-05-29,57.0,Male,Maria Reed
19002,d9e1ad39-5714-4ce1-836a-fbadf3da3127,Pet Supplies,882.07,46.01,Lake Michael,2024-09-04,43.0,Male,Joshua Sanchez
24494,d9cb1e1f-b0de-4b22-a2bd-47193c28fb4d,Jewelry,167.7,17.32,Davisside,2024-02-12,68.0,Male,Colton Solomon
31451,2bfe8734-e8ea-4bd3-bbe4-dbc58f83804c,Jewelry,775.53,27.77,Lyonsfort,2024-02-29,36.0,Male,Scott Cantu
15365,ff4881b4-2733-423b-894c-e9fc5eab2622,Jewelry,165.95,25.03,Welchborough,2024-08-05,46.0,Female,Randall Lucas
95342,1c3773db-a193-407b-bf01-d6c176a1783c,Furniture,224.38,12.52,North Michael,2024-04-08,41.0,Female,Shane Hughes
66322,d9f61d2a-a168-4a4a-9f4c-c0ad03419130,Furniture,580.37,9.17,East Anthony,2024-05-09,57.0,Male,Evelyn Colon
69945,e3bdd5c8-a8dd-4fa3-a1dc-b9dccf7430e2,Home & Kitchen,950.47,32.32,New Gary,2024-08-26,24.0,Female,Todd Jones
88128,b16319db-9c2c-4eb5-9340-5cb7d1e6f7f2,Clothing,415.52,18.21,Smithport,2024-02-08,24.0,Other,Michelle Hall
6483,3f965b3b-d58a-4180-95ba-1ea27986142c,Music,415.53,22.6,Davidside,2024-03-30,50.0,Female,Alejandro Smith
87671,ae4fbb8b-923d-4e42-af59-b8ce7c891ac5,Outdoor,,,East Lawrence,2024-05-01,,,Michelle Aguilar
47521,84e46117-ab7e-4bbd-909d-a3d100e4550a,Home & Kitchen,352.1,36.37,Port William,2024-05-04,35.0,Male,Randall Scott
57095,60602d12-4bf9-42ad-bcd2-02e028f6d799,Baby Products,776.09,25.09,Michellemouth,2024-07-01,33.0,Female,Jennifer Wheeler
3416,aa9c57e2-062f-4270-ab5e-5bca119bbb56,Furniture,490.53,29.05,Kathrynmouth,2024-03-11,65.0,Male,John Ramirez
28839,d46ca3ad-d571-4bac-8946-f930940de4e3,DIY,867.18,26.7,Millerborough,2024-02-06,61.0,Other,Heather Morris
50247,301173cd-eacf-4f0f-8963-8bf76d3c2b36,Personal Care,889.28,10.3,North Anthonymouth,2024-07-11,60.0,Male,Katherine Owen
43853,f8eec30c-4e58-46c0-8fa5-72037a8bfc9b,Furniture,294.02,5.84,North Lauren,2024-03-03,63.0,Other,Jimmy Nelson
29534,e0d468ad-c6e3-4eea-b66f-5980facd98a4,Appliances,893.45,23.81,Port Bobbymouth,2024-01-03,41.0,Female,Thomas Casey MD
53289,728fa7d5-db37-4b33-bc5b-efbf20e0afce,Appliances,794.36,16.05,West Nicholasstad,2024-01-19,34.0,Male,Julie Smith
75662,f3c226e2-5521-439f-8a6c-922c9b55e09d,Beauty,623.73,32.39,Leslieshire,2024-07-16,20.0,Male,Karen Hartman
52301,712511f5-9860-4973-a1b3-a3fa0855f3a2,Health,912.39,28.73,Benjaminside,2024-05-23,18.0,Other,Monique Rivera
14644,50a6002e-1a7d-4778-9bfd-97d08fd16e83,Movies,525.31,32.31,New Ricardoside,2024-04-30,25.0,Other,Tyler Wells
98583,f7a9082d-b3df-4fe8-ad52-c74674ef1270,Electronics,387.68,7.12,South Ronaldfort,2024-07-17,66.0,Female,Leslie Campbell
46895,eb4d24ce-91ff-4999-b871-0b3fc478d1fa,Jewelry,749.96,17.43,Port Robert,2024-03-09,49.0,Female,Jose Williams
70756,7631c00e-fd67-4fda-ae4b-3e0ac7d716fe,Appliances,408.61,31.91,South Joseph,2024-03-10,49.0,Other,Jessica Williams
68339,99f04eb4-6eae-4bfe-aae3-830718a870dd,Software,110.42,11.3,Tinahaven,2024-01-14,21.0,Male,Luis Fields
75063,ef843aab-9409-4c32-bdc7-0a28330662e9,Automotive,771.29,16.89,West Samantha,2024-02-10,18.0,Male,Laura Wilson
24462,98fc1aaf-1864-4a61-9e48-a3120d984c21,Outdoor,311.51,19.39,North Pamelaberg,2024-01-24,31.0,Male,Joshua Santos
44701,ff7ffaef-5955-433e-a7db-24b99ca98a7f,Software,764.82,38.18,West Stephanie,2024-05-19,66.0,Male,Peter Owen
67251,2e35fb97-97d9-47cc-b987-a282b9128ecd,Personal Care,685.93,36.42,Mckenziemouth,2024-08-14,23.0,Other,Tamara Williams
51784,4eddda24-9cee-48c5-9ce1-17a85d02279e,Sports,521.77,14.16,North Roberthaven,2024-08-06,34.0,Female,Michelle Ho
97610,2b4419b2-fb26-4d0e-a12d-f24c420c01dd,Baby Products,,,Acostachester,2024-07-29,,,Jade Roman
16264,f350d09c-e383-4429-9a52-74933bf0d262,Pet Supplies,655.38,20.81,Alyssaton,2024-06-03,66.0,Male,Denise Pierce
38193,f5fc4f93-5761-4c31-89be-497188eb5bf4,Furniture,588.36,37.51,Montgomeryshire,2024-07-25,28.0,Female,Justin Brown
90342,6548ef5a-60ed-4de6-9858-a4cdc6a62ecb,Books,924.24,9.87,Bradyberg,2024-03-06,27.0,Male,Meghan Clark
66053,cea373a3-4fa0-4c50-a9cc-a4a1dc711c0f,Outdoor,195.87,8.81,New Kendratown,2024-05-21,57.0,Female,Shelby Jackson
17799,44c80cc7-7ead-453f-b520-b66663ecc297,Software,352.46,4.38,South Linda,2024-01-21,38.0,Other,Justin Serrano
12110,edcc344b-2685-4dc7-8f9f-7a7bddc0c394,Beauty,,,Brittneyport,2024-09-09,,,Darryl Thomas
26637,c0e34912-8325-4b37-8a04-d99e797889bd,Outdoor,693.58,36.2,Mcgeetown,2024-02-01,47.0,Male,Paul Gray
97890,fb766b0e-0be8-4aa2-b60d-3cb6eedb1e10,Beauty,422.72,40.34,Port Nicolemouth,2024-07-24,57.0,Female,Jennifer Garza
41761,3b215e0d-50e4-4ed4-bc63-0c4412752bf2,Toys,561.93,9.6,Guzmanbury,2024-08-06,24.0,Male,Brian Fernandez
2527,27aaae30-88fd-488d-aaf2-75330ceb404e,Clothing,197.43,7.29,Stuarthaven,2024-08-30,48.0,Female,Natasha Bryant
40999,ea58f5c4-de98-437a-9cfc-c4f76dc87a77,Furniture,315.82,1.25,Chandlertown,2024-01-20,50.0,Male,Molly Griffin
1570,a516645e-f05f-4e56-a513-9ddd2711cc32,Toys,,,Gardnertown,2024-09-04,,,Roberto Good
55303,9af305a7-d8f7-4fe2-99fb-e64c72e8ab4b,Outdoor,433.57,31.67,Spencerchester,2024-02-10,68.0,Other,Brandi Cole
29468,8dbe76a8-845e-4057-865f-b44cc7f0936c,Toys,154.77,8.08,New Johntown,2024-03-30,37.0,Other,Alexandria Guerrero
8777,1a1068c6-2f4c-4acc-97d4-a522b64c94f0,Software,829.08,31.8,Goodmanton,2024-02-08,53.0,Male,Casey Alexander
23515,e4fbd78c-a556-4dc7-9a98-ff2e5814589c,Clothing,831.06,18.05,North John,2024-02-05,37.0,Male,Christian Freeman
82479,367c18d1-0211-4708-afa4-7fbf5add4545,Movies,580.28,13.42,East Belinda,2024-05-09,43.0,Female,Matthew Moore
31060,aaccd7ec-fb88-4b17-b19f-71893302d812,Personal Care,,,Andrewschester,2024-09-06,,,Sandra Davis
69984,fff236ed-3736-4224-91cc-5878dfdb817a,Sports,927.93,23.95,East Amandaton,2024-02-15,24.0,Female,Stacey Murray
51490,d0018beb-987b-48d1-aab8-b40aac62517e,Music,,,New Lori,2024-04-18,,,Brian Barber
5762,167c0cbc-df0d-436e-86c1-15b5fc7e6621,Toys,572.81,4.84,Angelaport,2024-07-13,67.0,Male,Alyssa Brown
90989,c953456c-ee9b-4970-a34e-5f148653d169,Appliances,934.8,48.85,North Brendafurt,2024-08-02,52.0,Male,Kelly Espinoza
10010,77ec2cca-0c82-4974-aeef-010a6e9d2660,Baby Products,777.81,46.01,South James,2024-08-22,69.0,Female,Benjamin Harrington
20050,cfb1abfa-4cfe-44a1-9810-f0fa14964c6e,Software,201.59,37.52,Harperbury,2024-04-26,57.0,Other,Greg Taylor
94777,003a9699-0024-4053-80d4-d34c9a0125a9,Jewelry,273.66,3.83,North Adamshire,2024-04-21,35.0,Male,Matthew Huffman
74579,72dcb320-e26b-4650-bc88-c1ba0ab0106b,DIY,699.0,9.28,Deleonville,2024-06-02,44.0,Male,Cynthia Morgan
1413,b8cb7e60-afaa-42e1-93e4-d9b7d0ed31d4,Electronics,852.68,41.56,Timothyburgh,2024-01-29,61.0,Male,Christopher George
88638,82d17175-ef61-4cd4-969d-c17f9ff714e5,Music,774.59,49.52,Brittanyborough,2024-05-26,41.0,Female,Eric Hernandez
70700,cb05a032-9c7c-4210-90b9-b1a62cfb757a,Home & Kitchen,512.67,39.35,Greenborough,2024-02-09,26.0,Male,Tyler Jacobson
60511,4219f99d-4bf2-4c43-9f99-6840a3160e6b,DIY,842.08,35.52,Heathermouth,2024-06-04,25.0,Male,Melissa Wilson
30764,a8c6f3f3-c431-4d17-9fa7-7858630e7062,Electronics,802.63,34.88,East Josephshire,2024-03-31,55.0,Female,Brittany Rodriguez
58964,d7a250b9-a241-48e4-8249-47790d1e308c,Outdoor,296.23,31.42,South Robinstad,2024-08-13,65.0,Male,David Logan
87549,e879eea8-4259-43f2-9697-d7eb803c76bd,Baby Products,915.61,38.72,Ryanhaven,2024-01-27,25.0,Female,Sarah Flores
56036,59b6f2ad-ca43-4ab6-8c83-f7408c7cd3d7,Home & Kitchen,520.39,8.81,East Seth,2024-05-03,51.0,Female,Mrs. Erin Sloan
72845,6821c002-e11b-4a12-81d1-b4f74740c30d,Health,249.83,29.12,Williamsberg,2024-06-26,25.0,Male,Terry Guzman
48541,4f6e6677-701e-4ba4-9ada-fd227eb9b2be,Software,254.15,21.74,South Marcus,2024-04-03,33.0,Other,George Figueroa
14377,b5516813-8f54-400e-aab1-f10d992b2c14,DIY,,,Lake Rebecca,2024-02-29,,,Molly Mccullough
96460,a88b8d26-1658-4e5d-83b8-2da6e75d0772,Movies,474.81,42.73,Reyeschester,2024-04-28,25.0,Female,Allison Ryan
28472,7de2581e-dad5-4788-83e4-51013af10ec0,Music,736.19,49.99,East Charles,2024-03-15,28.0,Other,Christina Martin
72120,090b9505-747a-43cd-91ae-d30435a4ecee,Jewelry,,,Lake Jessicaberg,2024-09-03,,,Jennifer Oliver
16367,37ff1b9e-7c3f-46dc-bc2d-1bba880b77c7,Clothing,570.56,34.35,Justinstad,2024-07-20,33.0,Male,Brittany Morales
38348,f75327be-fcae-4a00-90a5-7078e9f1c513,DIY,954.07,15.06,Alexanderchester,2024-06-22,65.0,Female,Nicole Kennedy
5533,97f79dc0-25a6-4761-a6b5-35d7c9128fe1,Pet Supplies,404.0,29.38,Lake Ricardobury,2024-06-27,54.0,Other,Katrina Elliott
74544,ef4ee667-e483-42d3-ba6e-e30447d661c3,Software,980.84,32.94,West Dylanburgh,2024-01-16,37.0,Female,Caitlyn Lopez
23465,c3985d95-357b-488a-b8b5-b16eb5218f71,Appliances,971.38,16.07,Margaretview,2024-06-25,29.0,Female,Fernando Alexander
18093,7b09adb6-bc84-4cde-a0a7-dbff64decdeb,Automotive,354.15,13.73,New Kellyton,2024-03-10,55.0,Female,Michael Richards
45762,1488717a-8f4c-493c-8ebd-7b9b48bb541f,Beauty,102.7,39.12,New Erik,2024-04-04,18.0,Other,Andrew Barnes
65695,8f3ec8e0-fd3a-4988-b37d-94ade1b77dcb,Music,538.11,7.3,New George,2024-05-13,54.0,Female,Amy Williams
32932,8bd35dbe-028d-4cbd-b28e-57b262ef7173,Sports,811.33,48.83,North Connor,2024-01-11,48.0,Male,Darlene Morgan
47704,658694b8-87b7-47ed-b2c3-4fef7ecc09dd,Groceries,770.25,37.14,East Debraville,2024-04-09,65.0,Male,Rebecca Jones
5766,43927a7a-5973-438c-aa36-12af3ba4a5fb,Movies,239.33,44.66,Serranoville,2024-02-13,29.0,Other,Ashley Martin
14438,23958bd4-a02d-4631-a8c1-e2f929e8b1fd,DIY,231.06,44.49,South Mark,2024-06-27,23.0,Other,Monica Dixon
65241,404642c8-5d97-4d36-981a-3e8bb9339ce7,Jewelry,771.67,17.29,Jenniferton,2024-01-05,28.0,Other,Megan Benson
7515,800c1358-0f7c-4c86-ac3d-995834078dbb,Garden,895.47,18.59,West Victoria,2024-03-24,53.0,Male,Robert Thornton
11777,970355bb-3e67-412b-8e63-2001a9be8d44,Jewelry,120.67,48.0,Oscarfort,2024-08-24,47.0,Male,Alexis Shaw
59390,c4c5c586-e642-4a73-81f8-1e44b6e6b638,DIY,,,Phillipsview,2024-08-09,,,Christopher Kelly
2662,9da49b00-13b6-47eb-8f89-492cc8601606,Office Supplies,970.55,4.95,Nicoleville,2024-06-29,33.0,Other,Michael Medina
70593,030bcddc-6dc3-4c91-b14c-b689c2451d46,Office Supplies,854.0,44.48,Simmonsview,2024-04-08,41.0,Other,Raymond Salazar
93352,79e152c8-4687-47bd-8f09-dc90c9c5ced0,DIY,663.06,1.33,Gutierrezborough,2024-05-20,53.0,Male,Kristie Marshall
83044,f1fe5edb-c863-4efa-8ac4-9d9cb1037cb9,Outdoor,939.56,11.57,Danielsport,2024-02-23,35.0,Other,David Barnes
21184,5a7c7c78-063e-48f5-b0f9-ab321eeb254c,Baby Products,204.77,42.39,Anthonyton,2024-03-03,58.0,Female,Raymond Kelley
83842,87aa632a-c1b3-407a-8028-67fac27aa634,Appliances,353.32,18.31,West Luistown,2024-07-28,33.0,Male,Jimmy Miller
30336,172cff2f-d96c-4e37-a80c-332654d7a566,Outdoor,319.47,26.18,West Alexaborough,2024-04-08,31.0,Other,Carrie Walker
91157,dc8a7803-e509-4ee6-be7d-6e147d1a4020,Furniture,789.21,5.64,Port Kimberlybury,2024-07-21,30.0,Male,Victor Holt
40040,dd03fdae-6600-4091-b3a6-8704fe54929c,Movies,479.35,34.39,South Kristenshire,2024-02-18,29.0,Other,Daniel Singh
18552,780fa2c3-8d3e-41c6-b92f-62f6c71f4c3e,Personal Care,714.63,36.52,West Jennifer,2024-06-09,38.0,Male,Penny Perez
30578,a07d1e17-e671-4225-8506-231e43de1d65,Baby Products,,,Gordonshire,2024-05-28,,,Joshua Marsh
56538,4986c9d2-5657-465e-a77f-292532650b6d,Pet Supplies,458.65,19.5,Port Philipstad,2024-06-13,59.0,Male,David Bennett
25134,5a197a90-b102-444b-90b5-d5622aeb127c,Appliances,426.06,36.33,Gibsonside,2024-07-10,67.0,Female,Beth Bennett
43600,399dc597-64bc-49bc-a04f-95d2365007f8,Appliances,348.76,44.71,Port Danielland,2024-05-13,50.0,Male,Donna Brown
31402,2e9d117b-758a-43c6-9e4b-ecf433b9d3e1,Toys,335.95,18.98,Port Robertport,2024-05-14,25.0,Other,David Lynch
41535,7870af76-5391-41dd-81aa-e051b54ccb4b,Furniture,567.03,25.38,Madisonfort,2024-09-04,50.0,Other,Paula Jones
2544,266dfe18-c78a-42d1-8eb5-5ffc4d1097e1,Tools,522.67,21.27,Pennyport,2024-02-04,48.0,Other,Julie Smith
82162,5a944c50-40a4-4254-9b36-390cc8ac4ff9,Office Supplies,141.09,31.98,Marcushaven,2024-04-05,69.0,Male,Philip Hunter
34717,31f1ddd9-66a0-4e76-9010-185dca5936b4,Jewelry,980.7,11.11,South Michaelhaven,2024-06-01,34.0,Female,Stacy Harris
22096,46ba9843-fd4a-473e-91e1-3b03e06d5668,Sports,168.59,5.96,East Jessicastad,2024-01-19,42.0,Female,Taylor Day
1165,0eb7c869-8a2b-49f1-94cc-13978ee1c816,Tools,251.03,17.93,West Ericmouth,2024-03-15,28.0,Other,Mark Reyes
94931,a650425f-d0bd-4f1e-b446-84d1d54129fa,Books,257.47,14.07,Matthewsport,2024-09-07,49.0,Male,Benjamin Murillo
84935,339d8895-4d6f-4192-9d49-391de144193b,Movies,479.01,38.04,Spencerberg,2024-06-29,60.0,Female,Justin Hernandez
91487,017027de-b7df-4678-a7ca-5dc84f3b8332,Personal Care,976.95,39.19,Lake Richardfurt,2024-08-29,24.0,Other,Dr. Gregory Brady
39520,dc9af9a1-5a6d-4680-a56f-c9515fa876d0,Beauty,216.71,15.39,Michaelmouth,2024-03-29,54.0,Other,Anthony Kelly
